carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
0.42,4.82,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1142
2.09,8.21,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,12295
1.73,7.64,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,12998
0.7,5.49,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2137
1.04,6.64,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5416
1.52,7.36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15922
0.49,5.16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1240
0.32,4.38,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,529
1.73,7.77,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12931
0.41,4.74,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,904
1.05,6.53,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6586
0.26,4.08,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,597
0.33,4.42,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,771
1.21,6.79,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6505
1.24,6.84,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,5797
1.01,6.42,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3377
0.42,4.84,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1031
1.91,7.9,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9038
0.4,4.71,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1106
1.0,6.39,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,7528
1.52,7.4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14424
0.55,5.29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1840
0.32,4.41,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,628
0.7,5.69,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1974
1.14,6.87,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11654
1.06,6.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,7695
0.54,5.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1725
0.92,6.26,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3910
1.71,7.67,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14731
0.85,6.19,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3924
0.51,5.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1668
0.9,6.03,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3473
0.48,5.06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1130
0.29,4.34,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,548
0.35,4.46,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,767
0.85,5.97,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,3997
0.39,4.77,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,832
0.23,3.94,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,530
1.03,6.45,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5523
0.32,4.34,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,589
0.4,4.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,786
2.02,8.18,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,13677
0.42,4.82,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,847
0.3,4.26,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,605
0.34,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,805
1.52,7.43,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,9642
0.41,4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1153
0.8,5.89,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3111
0.32,4.46,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,900
0.33,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,868
0.34,4.48,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,803
0.31,4.34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,698
0.41,4.73,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,683
0.53,5.23,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1268
0.71,5.72,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2423
1.01,6.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,5132
1.05,6.67,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7697
0.73,5.73,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2431
0.8,5.91,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3494
1.2,6.84,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3965
0.53,5.22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2290
0.3,4.3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,729
0.3,4.29,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,675
1.26,6.88,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7477
1.11,6.73,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5281
1.06,6.64,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,4630
2.04,8.3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14605
2.01,8.02,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,13387
0.56,5.24,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2170
0.25,4.07,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,525
1.01,6.39,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7465
1.51,7.27,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11760
2.17,8.24,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,15760
0.71,5.59,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2345
0.31,4.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,544
0.35,4.58,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,994
0.7,5.77,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2697
0.51,5.1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1628
0.9,6.08,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3377
1.0,6.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2398
1.25,6.91,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7956
2.44,8.89,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,18430
0.82,5.99,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2975
0.73,5.78,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2504
0.7,5.66,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2717
0.49,4.99,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1116
0.36,4.55,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,537
0.52,5.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1238
1.03,6.54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5147
0.58,5.27,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2243
2.03,8.1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,14637
1.0,6.41,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4956
0.53,5.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1682
0.5,5.24,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1098
1.01,6.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3620
0.9,6.18,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3919
0.32,4.42,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1044
0.51,5.1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,885
0.31,4.27,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,625
0.3,4.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,911
1.22,6.8,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,8793
0.23,3.97,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,505
0.98,6.05,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2777
0.34,4.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1211
1.5,7.41,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9342
0.77,5.84,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3544
1.0,6.39,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5555
0.7,5.67,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2107
0.35,4.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,601
1.06,6.59,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3740
0.31,4.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,577
1.04,6.57,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4455
0.57,5.34,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1972
0.49,5.17,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1011
0.52,5.11,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1073
1.1,6.63,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,9669
1.04,6.49,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4948
0.24,3.93,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,552
1.3,7.03,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6928
1.58,7.52,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,10618
0.3,4.28,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,473
0.5,5.15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1250
1.17,6.77,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5412
0.7,5.61,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2643
0.31,4.37,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,507
1.0,6.38,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6720
2.07,8.3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,11094
0.32,4.45,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1061
2.29,8.45,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,18426
0.55,5.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2077
2.2,8.63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,17905
0.32,4.42,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,716
0.3,4.28,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,439
0.42,4.82,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1087
0.9,6.05,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3669
2.15,8.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17219
0.76,5.76,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2668
1.2,6.92,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7282
0.32,4.33,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,449
0.51,5.13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1163
1.09,6.68,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8305
0.74,5.82,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2487
0.41,4.72,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,689
0.42,4.81,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1066
0.32,4.43,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,638
0.59,5.33,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1294
1.01,6.4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7575
0.61,5.56,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2392
0.55,5.26,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1183
1.6,7.51,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,16068
0.9,6.23,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4838
1.01,6.46,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,5182
0.31,4.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1046
0.56,5.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2741
0.48,5.13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2275
0.38,4.67,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,680
0.33,4.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,957
0.3,4.32,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,709
1.0,6.43,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4053
0.3,4.31,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,665
1.01,6.43,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,9065
0.58,5.33,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1408
0.9,6.19,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3556
1.64,7.58,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9224
0.51,5.14,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1963
0.81,5.92,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,3544
1.1,6.61,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,6844
0.34,4.44,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,490
1.34,7.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5273
0.7,5.66,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2362
0.37,4.61,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,876
0.97,6.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2239
0.27,4.19,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,413
1.51,7.28,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9297
2.24,8.41,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,15316
1.02,6.43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5454
0.3,4.31,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,552
0.31,4.36,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,698
0.9,6.17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4369
0.41,4.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1007
0.71,5.69,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2283
0.32,4.36,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,584
1.36,7.08,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7157
0.31,4.41,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,878
0.38,4.63,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1200
0.31,4.37,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,942
0.28,4.22,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,490
1.05,6.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5057
1.08,6.51,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,5049
0.41,4.79,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,961
0.33,4.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,822
1.0,6.59,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5345
1.26,7.02,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9399
2.4,8.6,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,18541
1.34,7.1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9401
1.1,6.75,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,9053
0.5,5.22,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,926
0.9,6.11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,4064
1.5,7.36,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5593
1.04,6.41,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7399
0.9,6.17,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4740
0.3,4.35,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,844
0.92,6.12,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3707
1.23,6.91,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5654
0.41,4.86,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,999
0.39,4.69,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1077
0.81,5.9,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,2950
0.23,3.93,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,530
0.91,6.17,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,5259
1.03,6.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6981
0.4,4.74,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,900
0.91,6.09,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3323
1.52,7.48,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8852
1.01,6.44,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,6288
0.23,3.99,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,498
0.7,5.75,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2196
0.42,4.81,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1087
0.34,4.52,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,765
1.53,7.47,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8058
0.3,4.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,911
0.71,5.69,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2930
4.13,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17329
1.2,6.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3011
0.7,5.73,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1919
0.51,5.24,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1873
0.94,6.23,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3456
1.6,7.58,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,16339
0.72,5.78,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2903
1.5,7.41,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,12060
0.53,5.26,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2290
1.51,7.34,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8298
0.31,4.31,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,544
0.91,6.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4765
1.2,6.84,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,5142
1.01,6.3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3462
1.07,6.62,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4973
0.5,4.98,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1238
1.02,6.37,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,6752
2.12,8.28,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15647
1.51,7.27,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,7400
0.3,4.24,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,526
0.3,4.27,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,432
0.73,5.7,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2852
0.58,5.41,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2067
0.4,4.78,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,884
0.57,5.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1728
2.0,8.29,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,17172
0.74,5.71,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2715
0.9,6.15,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3398
0.7,5.63,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2475
1.53,7.27,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9802
0.31,4.37,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,791
1.01,6.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11661
0.32,4.39,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,756
0.31,4.31,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,544
2.01,7.74,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11212
2.0,7.98,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,12907
1.06,6.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3544
1.63,7.49,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12174
1.01,6.45,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7792
1.38,7.04,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,15968
1.02,6.34,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6059
0.32,4.45,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,886
0.26,4.09,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,657
0.34,4.55,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,537
0.55,5.29,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1367
1.08,6.5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,5155
0.54,5.17,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1241
0.3,4.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,658
0.55,5.26,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1639
1.29,7.11,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,8684
1.2,6.73,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5544
0.27,4.2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,566
0.3,4.31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,670
0.34,4.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,596
0.51,5.1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1624
0.72,5.81,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3547
0.3,4.33,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,863
1.0,6.29,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4234
1.52,7.45,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,9057
1.51,7.28,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12071
1.07,6.56,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6685
1.06,6.56,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7790
0.32,4.33,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,561
1.2,6.81,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,6569
0.57,5.35,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1801
2.16,8.2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,15166
1.0,6.47,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3568
0.7,5.51,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2271
0.53,5.18,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1922
0.91,6.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2225
1.21,6.74,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,8099
0.31,4.36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,626
1.12,6.74,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5392
0.31,4.35,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1046
0.31,4.35,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,872
0.3,4.28,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,605
0.33,4.49,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,594
0.56,5.27,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1819
1.11,6.63,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,4202
0.24,3.97,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,552
0.31,4.3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,363
0.4,4.73,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1333
2.16,8.41,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14328
0.33,4.48,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,633
0.31,4.43,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1046
1.0,6.59,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6285
0.9,6.08,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2857
0.5,4.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1980
0.56,5.36,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1814
